ITEM_NAME_000;Poción
ITEM_NAME_DESPELLSTONE_D0020;Llave antigua
ITEM_NAME_DESPELLSTONE_D0020_LC01;llave antigua
ITEM_NAME_DESPELLSTONE_D0020_LC02;3221225472
ITEM_NAME_DESPELLSTONE_D0020_LC03;la
ITEM_NAME_DESPELLSTONE_D0020_LC04;una
ITEM_NAME_DESPELLSTONE_D0020_LC05;llaves antiguas
ITEM_NAME_DESPELLSTONE_D0020_LC06;3221225472
ITEM_NAME_DESPELLSTONE_D0020_LC07;3221225472
ITEM_NAME_DESPELLSTONE_D0020_LC08;3221225472
ITEM_NAME_DESPELLSTONE_D0020_LC09;3221225472
ITEM_NAME_GARDENGEM_000;Prisma de yurugu
ITEM_NAME_GARDENGEM_000_LC01;prisma de yurugu
ITEM_NAME_GARDENGEM_000_LC02;3221225472
ITEM_NAME_GARDENGEM_000_LC03;el
ITEM_NAME_GARDENGEM_000_LC04;un
ITEM_NAME_GARDENGEM_000_LC05;prismas de yurugu
ITEM_NAME_GARDENGEM_000_LC06;3221225472
ITEM_NAME_GARDENGEM_000_LC07;3221225472
ITEM_NAME_GARDENGEM_000_LC08;3221225472
ITEM_NAME_GARDENGEM_000_LC09;3221225472
ITEM_NAME_GARDENGEM_001;Prisma de ifritito
ITEM_NAME_GARDENGEM_001_LC01;prisma de ifritito
ITEM_NAME_GARDENGEM_001_LC02;3221225472
ITEM_NAME_GARDENGEM_001_LC03;el
ITEM_NAME_GARDENGEM_001_LC04;un
ITEM_NAME_GARDENGEM_001_LC05;prismas de ifritito
ITEM_NAME_GARDENGEM_001_LC06;3221225472
ITEM_NAME_GARDENGEM_001_LC07;3221225472
ITEM_NAME_GARDENGEM_001_LC08;3221225472
ITEM_NAME_GARDENGEM_001_LC09;3221225472
ITEM_NAME_GARDENGEM_002;Prisma de igni
ITEM_NAME_GARDENGEM_002_LC01;prisma de igni
ITEM_NAME_GARDENGEM_002_LC02;3221225472
ITEM_NAME_GARDENGEM_002_LC03;el
ITEM_NAME_GARDENGEM_002_LC04;un
ITEM_NAME_GARDENGEM_002_LC05;prismas de igni
ITEM_NAME_GARDENGEM_002_LC06;3221225472
ITEM_NAME_GARDENGEM_002_LC07;3221225472
ITEM_NAME_GARDENGEM_002_LC08;3221225472
ITEM_NAME_GARDENGEM_002_LC09;3221225472
ITEM_NAME_GARDENGEM_003;Prisma de nievita
ITEM_NAME_GARDENGEM_003_LC01;prisma de nievita
ITEM_NAME_GARDENGEM_003_LC02;3221225472
ITEM_NAME_GARDENGEM_003_LC03;el
ITEM_NAME_GARDENGEM_003_LC04;un
ITEM_NAME_GARDENGEM_003_LC05;prismas de nievita
ITEM_NAME_GARDENGEM_003_LC06;3221225472
ITEM_NAME_GARDENGEM_003_LC07;3221225472
ITEM_NAME_GARDENGEM_003_LC08;3221225472
ITEM_NAME_GARDENGEM_003_LC09;3221225472
ITEM_NAME_GARDENGEM_004;Prisma de friva
ITEM_NAME_GARDENGEM_004_LC01;prisma de friva
ITEM_NAME_GARDENGEM_004_LC02;3221225472
ITEM_NAME_GARDENGEM_004_LC03;el
ITEM_NAME_GARDENGEM_004_LC04;un
ITEM_NAME_GARDENGEM_004_LC05;prismas de friva
ITEM_NAME_GARDENGEM_004_LC06;3221225472
ITEM_NAME_GARDENGEM_004_LC07;3221225472
ITEM_NAME_GARDENGEM_004_LC08;3221225472
ITEM_NAME_GARDENGEM_004_LC09;3221225472
ITEM_NAME_GARDENGEM_005;Prisma de chispa
ITEM_NAME_GARDENGEM_005_LC01;prisma de chispa
ITEM_NAME_GARDENGEM_005_LC02;3221225472
ITEM_NAME_GARDENGEM_005_LC03;el
ITEM_NAME_GARDENGEM_005_LC04;un
ITEM_NAME_GARDENGEM_005_LC05;prismas de chispa
ITEM_NAME_GARDENGEM_005_LC06;3221225472
ITEM_NAME_GARDENGEM_005_LC07;3221225472
ITEM_NAME_GARDENGEM_005_LC08;3221225472
ITEM_NAME_GARDENGEM_005_LC09;3221225472
ITEM_NAME_GARDENGEM_006;Prisma de voltín
ITEM_NAME_GARDENGEM_006_LC01;prisma de voltín
ITEM_NAME_GARDENGEM_006_LC02;3221225472
ITEM_NAME_GARDENGEM_006_LC03;el
ITEM_NAME_GARDENGEM_006_LC04;un
ITEM_NAME_GARDENGEM_006_LC05;prismas de voltín
ITEM_NAME_GARDENGEM_006_LC06;3221225472
ITEM_NAME_GARDENGEM_006_LC07;3221225472
ITEM_NAME_GARDENGEM_006_LC08;3221225472
ITEM_NAME_GARDENGEM_006_LC09;3221225472
ITEM_NAME_GARDENGEM_007;Prisma de duende
ITEM_NAME_GARDENGEM_007_LC01;prisma de duende
ITEM_NAME_GARDENGEM_007_LC02;3221225472
ITEM_NAME_GARDENGEM_007_LC03;el
ITEM_NAME_GARDENGEM_007_LC04;un
ITEM_NAME_GARDENGEM_007_LC05;prismas de duende
ITEM_NAME_GARDENGEM_007_LC06;3221225472
ITEM_NAME_GARDENGEM_007_LC07;3221225472
ITEM_NAME_GARDENGEM_007_LC08;3221225472
ITEM_NAME_GARDENGEM_007_LC09;3221225472
ITEM_NAME_GARDENGEM_008;Prisma de cascorrojo
ITEM_NAME_GARDENGEM_008_LC01;prisma de cascorrojo
ITEM_NAME_GARDENGEM_008_LC02;3221225472
ITEM_NAME_GARDENGEM_008_LC03;el
ITEM_NAME_GARDENGEM_008_LC04;un
ITEM_NAME_GARDENGEM_008_LC05;prismas de cascorrojo
ITEM_NAME_GARDENGEM_008_LC06;3221225472
ITEM_NAME_GARDENGEM_008_LC07;3221225472
ITEM_NAME_GARDENGEM_008_LC08;3221225472
ITEM_NAME_GARDENGEM_008_LC09;3221225472
ITEM_NAME_GARDENGEM_009;Prisma de chocobito
ITEM_NAME_GARDENGEM_009_LC01;prisma de chocobito
ITEM_NAME_GARDENGEM_009_LC02;3221225472
ITEM_NAME_GARDENGEM_009_LC03;el
ITEM_NAME_GARDENGEM_009_LC04;un
ITEM_NAME_GARDENGEM_009_LC05;prismas de chocobito
ITEM_NAME_GARDENGEM_009_LC06;3221225472
ITEM_NAME_GARDENGEM_009_LC07;3221225472
ITEM_NAME_GARDENGEM_009_LC08;3221225472
ITEM_NAME_GARDENGEM_009_LC09;3221225472
ITEM_NAME_GARDENGEM_010;Prisma de chocobito negro
ITEM_NAME_GARDENGEM_010_LC01;prisma de chocobito negro
ITEM_NAME_GARDENGEM_010_LC02;3221225472
ITEM_NAME_GARDENGEM_010_LC03;el
ITEM_NAME_GARDENGEM_010_LC04;un
ITEM_NAME_GARDENGEM_010_LC05;prismas de chocobito negro
ITEM_NAME_GARDENGEM_010_LC06;3221225472
ITEM_NAME_GARDENGEM_010_LC07;3221225472
ITEM_NAME_GARDENGEM_010_LC08;3221225472
ITEM_NAME_GARDENGEM_010_LC09;3221225472
ITEM_NAME_GARDENGEM_011;Prisma de chocobo blanco
ITEM_NAME_GARDENGEM_011_LC01;prisma de chocobo blanco
ITEM_NAME_GARDENGEM_011_LC02;3221225472
ITEM_NAME_GARDENGEM_011_LC03;el
ITEM_NAME_GARDENGEM_011_LC04;un
ITEM_NAME_GARDENGEM_011_LC05;prismas de chocobo blanco
ITEM_NAME_GARDENGEM_011_LC06;3221225472
ITEM_NAME_GARDENGEM_011_LC07;3221225472
ITEM_NAME_GARDENGEM_011_LC08;3221225472
ITEM_NAME_GARDENGEM_011_LC09;3221225472
ITEM_NAME_GARDENGEM_012;Prisma de nakk níveo
ITEM_NAME_GARDENGEM_012_LC01;prisma de nakk níveo
ITEM_NAME_GARDENGEM_012_LC02;3221225472
ITEM_NAME_GARDENGEM_012_LC03;el
ITEM_NAME_GARDENGEM_012_LC04;un
ITEM_NAME_GARDENGEM_012_LC05;prismas de nakk níveo
ITEM_NAME_GARDENGEM_012_LC06;3221225472
ITEM_NAME_GARDENGEM_012_LC07;3221225472
ITEM_NAME_GARDENGEM_012_LC08;3221225472
ITEM_NAME_GARDENGEM_012_LC09;3221225472
ITEM_NAME_GARDENGEM_013;Prisma de nakk oscuro
ITEM_NAME_GARDENGEM_013_LC01;prisma de nakk oscuro
ITEM_NAME_GARDENGEM_013_LC02;3221225472
ITEM_NAME_GARDENGEM_013_LC03;el
ITEM_NAME_GARDENGEM_013_LC04;un
ITEM_NAME_GARDENGEM_013_LC05;prismas de nakk oscuro
ITEM_NAME_GARDENGEM_013_LC06;3221225472
ITEM_NAME_GARDENGEM_013_LC07;3221225472
ITEM_NAME_GARDENGEM_013_LC08;3221225472
ITEM_NAME_GARDENGEM_013_LC09;3221225472
ITEM_NAME_GARDENGEM_014;Prisma de bebégimo
ITEM_NAME_GARDENGEM_014_LC01;prisma de bebégimo
ITEM_NAME_GARDENGEM_014_LC02;3221225472
ITEM_NAME_GARDENGEM_014_LC03;el
ITEM_NAME_GARDENGEM_014_LC04;un
ITEM_NAME_GARDENGEM_014_LC05;prismas de bebégimo
ITEM_NAME_GARDENGEM_014_LC06;3221225472
ITEM_NAME_GARDENGEM_014_LC07;3221225472
ITEM_NAME_GARDENGEM_014_LC08;3221225472
ITEM_NAME_GARDENGEM_014_LC09;3221225472
ITEM_NAME_GARDENGEM_015;Prisma de minikuza
ITEM_NAME_GARDENGEM_015_LC01;prisma de minikuza
ITEM_NAME_GARDENGEM_015_LC02;3221225472
ITEM_NAME_GARDENGEM_015_LC03;el
ITEM_NAME_GARDENGEM_015_LC04;un
ITEM_NAME_GARDENGEM_015_LC05;prismas de minikuza
ITEM_NAME_GARDENGEM_015_LC06;3221225472
ITEM_NAME_GARDENGEM_015_LC07;3221225472
ITEM_NAME_GARDENGEM_015_LC08;3221225472
ITEM_NAME_GARDENGEM_015_LC09;3221225472
ITEM_NAME_GARDENGEM_016;Prisma de bégimo oscuro
ITEM_NAME_GARDENGEM_016_LC01;prisma de bégimo oscuro
ITEM_NAME_GARDENGEM_016_LC02;3221225472
ITEM_NAME_GARDENGEM_016_LC03;el
ITEM_NAME_GARDENGEM_016_LC04;un
ITEM_NAME_GARDENGEM_016_LC05;prismas de bégimo oscuro
ITEM_NAME_GARDENGEM_016_LC06;3221225472
ITEM_NAME_GARDENGEM_016_LC07;3221225472
ITEM_NAME_GARDENGEM_016_LC08;3221225472
ITEM_NAME_GARDENGEM_016_LC09;3221225472
ITEM_NAME_GARDENGEM_017;Prisma de pingüi
ITEM_NAME_GARDENGEM_017_LC01;prisma de pingüi
ITEM_NAME_GARDENGEM_017_LC02;3221225472
ITEM_NAME_GARDENGEM_017_LC03;el
ITEM_NAME_GARDENGEM_017_LC04;un
ITEM_NAME_GARDENGEM_017_LC05;prismas de pingüi
ITEM_NAME_GARDENGEM_017_LC06;3221225472
ITEM_NAME_GARDENGEM_017_LC07;3221225472
ITEM_NAME_GARDENGEM_017_LC08;3221225472
ITEM_NAME_GARDENGEM_017_LC09;3221225472
ITEM_NAME_GARDENGEM_018;Prisma de pipingüi
ITEM_NAME_GARDENGEM_018_LC01;prisma de pipingüi
ITEM_NAME_GARDENGEM_018_LC02;3221225472
ITEM_NAME_GARDENGEM_018_LC03;el
ITEM_NAME_GARDENGEM_018_LC04;un
ITEM_NAME_GARDENGEM_018_LC05;prismas de pipingüi
ITEM_NAME_GARDENGEM_018_LC06;3221225472
ITEM_NAME_GARDENGEM_018_LC07;3221225472
ITEM_NAME_GARDENGEM_018_LC08;3221225472
ITEM_NAME_GARDENGEM_018_LC09;3221225472
ITEM_NAME_GARDENGEM_019;Prisma de moguri
ITEM_NAME_GARDENGEM_019_LC01;prisma de moguri
ITEM_NAME_GARDENGEM_019_LC02;3221225472
ITEM_NAME_GARDENGEM_019_LC03;el
ITEM_NAME_GARDENGEM_019_LC04;un
ITEM_NAME_GARDENGEM_019_LC05;prismas de moguri
ITEM_NAME_GARDENGEM_019_LC06;3221225472
ITEM_NAME_GARDENGEM_019_LC07;3221225472
ITEM_NAME_GARDENGEM_019_LC08;3221225472
ITEM_NAME_GARDENGEM_019_LC09;3221225472
ITEM_NAME_GARDENGEM_020;Prisma de moguriluz
ITEM_NAME_GARDENGEM_020_LC01;prisma de moguriluz
ITEM_NAME_GARDENGEM_020_LC02;3221225472
ITEM_NAME_GARDENGEM_020_LC03;el
ITEM_NAME_GARDENGEM_020_LC04;un
ITEM_NAME_GARDENGEM_020_LC05;prismas de moguriluz
ITEM_NAME_GARDENGEM_020_LC06;3221225472
ITEM_NAME_GARDENGEM_020_LC07;3221225472
ITEM_NAME_GARDENGEM_020_LC08;3221225472
ITEM_NAME_GARDENGEM_020_LC09;3221225472
ITEM_NAME_GARDENGEM_021;Prisma de tiburín
ITEM_NAME_GARDENGEM_021_LC01;prisma de tiburín
ITEM_NAME_GARDENGEM_021_LC02;3221225472
ITEM_NAME_GARDENGEM_021_LC03;el
ITEM_NAME_GARDENGEM_021_LC04;un
ITEM_NAME_GARDENGEM_021_LC05;prismas de tiburín
ITEM_NAME_GARDENGEM_021_LC06;3221225472
ITEM_NAME_GARDENGEM_021_LC07;3221225472
ITEM_NAME_GARDENGEM_021_LC08;3221225472
ITEM_NAME_GARDENGEM_021_LC09;3221225472
ITEM_NAME_GARDENGEM_022;Prisma de tiburoscuro
ITEM_NAME_GARDENGEM_022_LC01;prisma de tiburoscuro
ITEM_NAME_GARDENGEM_022_LC02;3221225472
ITEM_NAME_GARDENGEM_022_LC03;el
ITEM_NAME_GARDENGEM_022_LC04;un
ITEM_NAME_GARDENGEM_022_LC05;prismas de tiburoscuro
ITEM_NAME_GARDENGEM_022_LC06;3221225472
ITEM_NAME_GARDENGEM_022_LC07;3221225472
ITEM_NAME_GARDENGEM_022_LC08;3221225472
ITEM_NAME_GARDENGEM_022_LC09;3221225472
ITEM_NAME_GARDENGEM_023;Prisma de tombeberi carmesí
ITEM_NAME_GARDENGEM_023_LC01;prisma de tombeberi carmesí
ITEM_NAME_GARDENGEM_023_LC02;3221225472
ITEM_NAME_GARDENGEM_023_LC03;el
ITEM_NAME_GARDENGEM_023_LC04;un
ITEM_NAME_GARDENGEM_023_LC05;prismas de tombeberi carmesí
ITEM_NAME_GARDENGEM_023_LC06;3221225472
ITEM_NAME_GARDENGEM_023_LC07;3221225472
ITEM_NAME_GARDENGEM_023_LC08;3221225472
ITEM_NAME_GARDENGEM_023_LC09;3221225472
ITEM_NAME_GARDENGEM_024;Prisma de tombeberi
ITEM_NAME_GARDENGEM_024_LC01;prisma de tombeberi
ITEM_NAME_GARDENGEM_024_LC02;3221225472
ITEM_NAME_GARDENGEM_024_LC03;el
ITEM_NAME_GARDENGEM_024_LC04;un
ITEM_NAME_GARDENGEM_024_LC05;prismas de tombeberi
ITEM_NAME_GARDENGEM_024_LC06;3221225472
ITEM_NAME_GARDENGEM_024_LC07;3221225472
ITEM_NAME_GARDENGEM_024_LC08;3221225472
ITEM_NAME_GARDENGEM_024_LC09;3221225472
ITEM_NAME_GARDENGEM_025;Prisma de gelombeberi
ITEM_NAME_GARDENGEM_025_LC01;prisma de gelombeberi
ITEM_NAME_GARDENGEM_025_LC02;3221225472
ITEM_NAME_GARDENGEM_025_LC03;el
ITEM_NAME_GARDENGEM_025_LC04;un
ITEM_NAME_GARDENGEM_025_LC05;prismas de gelombeberi
ITEM_NAME_GARDENGEM_025_LC06;3221225472
ITEM_NAME_GARDENGEM_025_LC07;3221225472
ITEM_NAME_GARDENGEM_025_LC08;3221225472
ITEM_NAME_GARDENGEM_025_LC09;3221225472
ITEM_NAME_GARDENGEM_026;Prisma de muerguadaña
ITEM_NAME_GARDENGEM_026_LC01;prisma de muerguadaña
ITEM_NAME_GARDENGEM_026_LC02;3221225472
ITEM_NAME_GARDENGEM_026_LC03;el
ITEM_NAME_GARDENGEM_026_LC04;un
ITEM_NAME_GARDENGEM_026_LC05;prismas de muerguadaña
ITEM_NAME_GARDENGEM_026_LC06;3221225472
ITEM_NAME_GARDENGEM_026_LC07;3221225472
ITEM_NAME_GARDENGEM_026_LC08;3221225472
ITEM_NAME_GARDENGEM_026_LC09;3221225472
ITEM_NAME_GARDENGEM_027;Prisma de calamuerte
ITEM_NAME_GARDENGEM_027_LC01;prisma de calamuerte
ITEM_NAME_GARDENGEM_027_LC02;3221225472
ITEM_NAME_GARDENGEM_027_LC03;el
ITEM_NAME_GARDENGEM_027_LC04;un
ITEM_NAME_GARDENGEM_027_LC05;prismas de calamuerte
ITEM_NAME_GARDENGEM_027_LC06;3221225472
ITEM_NAME_GARDENGEM_027_LC07;3221225472
ITEM_NAME_GARDENGEM_027_LC08;3221225472
ITEM_NAME_GARDENGEM_027_LC09;3221225472
ITEM_NAME_GARDENGEM_028;Prisma de metalavera
ITEM_NAME_GARDENGEM_028_LC01;prisma de metalavera
ITEM_NAME_GARDENGEM_028_LC02;3221225472
ITEM_NAME_GARDENGEM_028_LC03;el
ITEM_NAME_GARDENGEM_028_LC04;un
ITEM_NAME_GARDENGEM_028_LC05;prismas de metalavera
ITEM_NAME_GARDENGEM_028_LC06;3221225472
ITEM_NAME_GARDENGEM_028_LC07;3221225472
ITEM_NAME_GARDENGEM_028_LC08;3221225472
ITEM_NAME_GARDENGEM_028_LC09;3221225472
ITEM_NAME_GARDENGEM_029;Prisma de enano de cobre
ITEM_NAME_GARDENGEM_029_LC01;prisma de enano de cobre
ITEM_NAME_GARDENGEM_029_LC02;3221225472
ITEM_NAME_GARDENGEM_029_LC03;el
ITEM_NAME_GARDENGEM_029_LC04;un
ITEM_NAME_GARDENGEM_029_LC05;prismas de enano de cobre
ITEM_NAME_GARDENGEM_029_LC06;3221225472
ITEM_NAME_GARDENGEM_029_LC07;3221225472
ITEM_NAME_GARDENGEM_029_LC08;3221225472
ITEM_NAME_GARDENGEM_029_LC09;3221225472
ITEM_NAME_GARDENGEM_030;Prisma de enano de plomo
ITEM_NAME_GARDENGEM_030_LC01;prisma de enano de plomo
ITEM_NAME_GARDENGEM_030_LC02;3221225472
ITEM_NAME_GARDENGEM_030_LC03;el
ITEM_NAME_GARDENGEM_030_LC04;un
ITEM_NAME_GARDENGEM_030_LC05;prismas de enano de plomo
ITEM_NAME_GARDENGEM_030_LC06;3221225472
ITEM_NAME_GARDENGEM_030_LC07;3221225472
ITEM_NAME_GARDENGEM_030_LC08;3221225472
ITEM_NAME_GARDENGEM_030_LC09;3221225472
ITEM_NAME_GARDENGEM_031;Prisma de mu
ITEM_NAME_GARDENGEM_031_LC01;prisma de mu
ITEM_NAME_GARDENGEM_031_LC02;3221225472
ITEM_NAME_GARDENGEM_031_LC03;el
ITEM_NAME_GARDENGEM_031_LC04;un
ITEM_NAME_GARDENGEM_031_LC05;prismas de mu
ITEM_NAME_GARDENGEM_031_LC06;3221225472
ITEM_NAME_GARDENGEM_031_LC07;3221225472
ITEM_NAME_GARDENGEM_031_LC08;3221225472
ITEM_NAME_GARDENGEM_031_LC09;3221225472
ITEM_NAME_GARDENGEM_032;Prisma de mu de río
ITEM_NAME_GARDENGEM_032_LC01;prisma de mu de río
ITEM_NAME_GARDENGEM_032_LC02;3221225472
ITEM_NAME_GARDENGEM_032_LC03;el
ITEM_NAME_GARDENGEM_032_LC04;un
ITEM_NAME_GARDENGEM_032_LC05;prismas de mu de río
ITEM_NAME_GARDENGEM_032_LC06;3221225472
ITEM_NAME_GARDENGEM_032_LC07;3221225472
ITEM_NAME_GARDENGEM_032_LC08;3221225472
ITEM_NAME_GARDENGEM_032_LC09;3221225472
ITEM_NAME_GARDENGEM_033;Prisma de víbora de mar
ITEM_NAME_GARDENGEM_033_LC01;prisma de víbora de mar
ITEM_NAME_GARDENGEM_033_LC02;3221225472
ITEM_NAME_GARDENGEM_033_LC03;el
ITEM_NAME_GARDENGEM_033_LC04;un
ITEM_NAME_GARDENGEM_033_LC05;prismas de víbora de mar
ITEM_NAME_GARDENGEM_033_LC06;3221225472
ITEM_NAME_GARDENGEM_033_LC07;3221225472
ITEM_NAME_GARDENGEM_033_LC08;3221225472
ITEM_NAME_GARDENGEM_033_LC09;3221225472
ITEM_NAME_GARDENGEM_034;Prisma de serpiente marina
ITEM_NAME_GARDENGEM_034_LC01;prisma de serpiente marina
ITEM_NAME_GARDENGEM_034_LC02;3221225472
ITEM_NAME_GARDENGEM_034_LC03;el
ITEM_NAME_GARDENGEM_034_LC04;un
ITEM_NAME_GARDENGEM_034_LC05;prismas de serpiente marina
ITEM_NAME_GARDENGEM_034_LC06;3221225472
ITEM_NAME_GARDENGEM_034_LC07;3221225472
ITEM_NAME_GARDENGEM_034_LC08;3221225472
ITEM_NAME_GARDENGEM_034_LC09;3221225472
ITEM_NAME_GARDENGEM_035;Prisma de pequemantaimai
ITEM_NAME_GARDENGEM_035_LC01;prisma de pequemantaimai
ITEM_NAME_GARDENGEM_035_LC02;3221225472
ITEM_NAME_GARDENGEM_035_LC03;el
ITEM_NAME_GARDENGEM_035_LC04;un
ITEM_NAME_GARDENGEM_035_LC05;prismas de pequemantaimai
ITEM_NAME_GARDENGEM_035_LC06;3221225472
ITEM_NAME_GARDENGEM_035_LC07;3221225472
ITEM_NAME_GARDENGEM_035_LC08;3221225472
ITEM_NAME_GARDENGEM_035_LC09;3221225472
ITEM_NAME_GARDENGEM_036;Prisma de pirotaimai
ITEM_NAME_GARDENGEM_036_LC01;prisma de pirotaimai
ITEM_NAME_GARDENGEM_036_LC02;3221225472
ITEM_NAME_GARDENGEM_036_LC03;el
ITEM_NAME_GARDENGEM_036_LC04;un
ITEM_NAME_GARDENGEM_036_LC05;prismas de pirotaimai
ITEM_NAME_GARDENGEM_036_LC06;3221225472
ITEM_NAME_GARDENGEM_036_LC07;3221225472
ITEM_NAME_GARDENGEM_036_LC08;3221225472
ITEM_NAME_GARDENGEM_036_LC09;3221225472
ITEM_NAME_GARDENGEM_037;Prisma de minotaurus
ITEM_NAME_GARDENGEM_037_LC01;prisma de minotaurus
ITEM_NAME_GARDENGEM_037_LC02;3221225472
ITEM_NAME_GARDENGEM_037_LC03;el
ITEM_NAME_GARDENGEM_037_LC04;un
ITEM_NAME_GARDENGEM_037_LC05;prismas de minotaurus
ITEM_NAME_GARDENGEM_037_LC06;3221225472
ITEM_NAME_GARDENGEM_037_LC07;3221225472
ITEM_NAME_GARDENGEM_037_LC08;3221225472
ITEM_NAME_GARDENGEM_037_LC09;3221225472
ITEM_NAME_GARDENGEM_038;Prisma de minitaura
ITEM_NAME_GARDENGEM_038_LC01;prisma de minitaura
ITEM_NAME_GARDENGEM_038_LC02;3221225472
ITEM_NAME_GARDENGEM_038_LC03;el
ITEM_NAME_GARDENGEM_038_LC04;un
ITEM_NAME_GARDENGEM_038_LC05;prismas de minitaura
ITEM_NAME_GARDENGEM_038_LC06;3221225472
ITEM_NAME_GARDENGEM_038_LC07;3221225472
ITEM_NAME_GARDENGEM_038_LC08;3221225472
ITEM_NAME_GARDENGEM_038_LC09;3221225472
ITEM_NAME_GARDENGEM_039;Prisma de rana de agua
ITEM_NAME_GARDENGEM_039_LC01;prisma de rana de agua
ITEM_NAME_GARDENGEM_039_LC02;3221225472
ITEM_NAME_GARDENGEM_039_LC03;el
ITEM_NAME_GARDENGEM_039_LC04;un
ITEM_NAME_GARDENGEM_039_LC05;prismas de rana de agua
ITEM_NAME_GARDENGEM_039_LC06;3221225472
ITEM_NAME_GARDENGEM_039_LC07;3221225472
ITEM_NAME_GARDENGEM_039_LC08;3221225472
ITEM_NAME_GARDENGEM_039_LC09;3221225472
ITEM_NAME_GARDENGEM_040;Prisma de rana de viento
ITEM_NAME_GARDENGEM_040_LC01;prisma de rana de viento
ITEM_NAME_GARDENGEM_040_LC02;3221225472
ITEM_NAME_GARDENGEM_040_LC03;el
ITEM_NAME_GARDENGEM_040_LC04;un
ITEM_NAME_GARDENGEM_040_LC05;prismas de rana de viento
ITEM_NAME_GARDENGEM_040_LC06;3221225472
ITEM_NAME_GARDENGEM_040_LC07;3221225472
ITEM_NAME_GARDENGEM_040_LC08;3221225472
ITEM_NAME_GARDENGEM_040_LC09;3221225472
ITEM_NAME_GARDENGEM_041;Prisma de vampirín
ITEM_NAME_GARDENGEM_041_LC01;prisma de vampirín
ITEM_NAME_GARDENGEM_041_LC02;3221225472
ITEM_NAME_GARDENGEM_041_LC03;el
ITEM_NAME_GARDENGEM_041_LC04;un
ITEM_NAME_GARDENGEM_041_LC05;prismas de vampirín
ITEM_NAME_GARDENGEM_041_LC06;3221225472
ITEM_NAME_GARDENGEM_041_LC07;3221225472
ITEM_NAME_GARDENGEM_041_LC08;3221225472
ITEM_NAME_GARDENGEM_041_LC09;3221225472
ITEM_NAME_GARDENGEM_042;Prisma de gelovampirín
ITEM_NAME_GARDENGEM_042_LC01;prisma de gelovampirín
ITEM_NAME_GARDENGEM_042_LC02;3221225472
ITEM_NAME_GARDENGEM_042_LC03;el
ITEM_NAME_GARDENGEM_042_LC04;un
ITEM_NAME_GARDENGEM_042_LC05;prismas de gelovampirín
ITEM_NAME_GARDENGEM_042_LC06;3221225472
ITEM_NAME_GARDENGEM_042_LC07;3221225472
ITEM_NAME_GARDENGEM_042_LC08;3221225472
ITEM_NAME_GARDENGEM_042_LC09;3221225472
ITEM_NAME_GARDENGEM_043;Prisma de tinaja mágica
ITEM_NAME_GARDENGEM_043_LC01;prisma de tinaja mágica
ITEM_NAME_GARDENGEM_043_LC02;3221225472
ITEM_NAME_GARDENGEM_043_LC03;el
ITEM_NAME_GARDENGEM_043_LC04;un
ITEM_NAME_GARDENGEM_043_LC05;prismas de tinaja mágica
ITEM_NAME_GARDENGEM_043_LC06;3221225472
ITEM_NAME_GARDENGEM_043_LC07;3221225472
ITEM_NAME_GARDENGEM_043_LC08;3221225472
ITEM_NAME_GARDENGEM_043_LC09;3221225472
ITEM_NAME_GARDENGEM_044;Prisma de vasija mágica
ITEM_NAME_GARDENGEM_044_LC01;prisma de vasija mágica
ITEM_NAME_GARDENGEM_044_LC02;3221225472
ITEM_NAME_GARDENGEM_044_LC03;el
ITEM_NAME_GARDENGEM_044_LC04;un
ITEM_NAME_GARDENGEM_044_LC05;prismas de vasija mágica
ITEM_NAME_GARDENGEM_044_LC06;3221225472
ITEM_NAME_GARDENGEM_044_LC07;3221225472
ITEM_NAME_GARDENGEM_044_LC08;3221225472
ITEM_NAME_GARDENGEM_044_LC09;3221225472
ITEM_NAME_GARDENGEM_045;Prisma de metamímico
ITEM_NAME_GARDENGEM_045_LC01;prisma de metamímico
ITEM_NAME_GARDENGEM_045_LC02;3221225472
ITEM_NAME_GARDENGEM_045_LC03;el
ITEM_NAME_GARDENGEM_045_LC04;un
ITEM_NAME_GARDENGEM_045_LC05;prismas de metamímico
ITEM_NAME_GARDENGEM_045_LC06;3221225472
ITEM_NAME_GARDENGEM_045_LC07;3221225472
ITEM_NAME_GARDENGEM_045_LC08;3221225472
ITEM_NAME_GARDENGEM_045_LC09;3221225472
ITEM_NAME_GARDENGEM_046;Prisma de gusano de arena
ITEM_NAME_GARDENGEM_046_LC01;prisma de gusano de arena
ITEM_NAME_GARDENGEM_046_LC02;3221225472
ITEM_NAME_GARDENGEM_046_LC03;el
ITEM_NAME_GARDENGEM_046_LC04;un
ITEM_NAME_GARDENGEM_046_LC05;prismas de gusano de arena
ITEM_NAME_GARDENGEM_046_LC06;3221225472
ITEM_NAME_GARDENGEM_046_LC07;3221225472
ITEM_NAME_GARDENGEM_046_LC08;3221225472
ITEM_NAME_GARDENGEM_046_LC09;3221225472
ITEM_NAME_GARDENGEM_047;Prisma de gusano de mar
ITEM_NAME_GARDENGEM_047_LC01;prisma de gusano de mar
ITEM_NAME_GARDENGEM_047_LC02;3221225472
ITEM_NAME_GARDENGEM_047_LC03;el
ITEM_NAME_GARDENGEM_047_LC04;un
ITEM_NAME_GARDENGEM_047_LC05;prismas de gusano de mar
ITEM_NAME_GARDENGEM_047_LC06;3221225472
