CHARA_NAME_PLAYER001;Lann
CHARA_NAME_NPC009;Soldado de Grymoire
CHARA_NAME_NPC009_LC01;3221225472
CHARA_NAME_NPC009_LC02;3221225472
CHARA_NAME_NPC009_LC03;3221225472
CHARA_NAME_NPC009_LC04;3221225472
CHARA_NAME_NPC009_LC05;3221225472
CHARA_NAME_NPC009_LC06;3221225472
CHARA_NAME_NPC009_LC07;3221225472
CHARA_NAME_NPC009_LC08;3221225472
CHARA_NAME_NPC009_LC09;3221225472
CHARA_NAME_NPC010;Hombre de Saronia 1
CHARA_NAME_NPC010_LC01;3221225472
CHARA_NAME_NPC010_LC02;3221225472
CHARA_NAME_NPC010_LC03;3221225472
CHARA_NAME_NPC010_LC04;3221225472
CHARA_NAME_NPC010_LC05;3221225472
CHARA_NAME_NPC010_LC06;3221225472
CHARA_NAME_NPC010_LC07;3221225472
CHARA_NAME_NPC010_LC08;3221225472
CHARA_NAME_NPC010_LC09;3221225472
CHARA_NAME_NPC011;Hombre de Saronia 2
CHARA_NAME_NPC011_LC01;3221225472
CHARA_NAME_NPC011_LC02;3221225472
CHARA_NAME_NPC011_LC03;3221225472
CHARA_NAME_NPC011_LC04;3221225472
CHARA_NAME_NPC011_LC05;3221225472
CHARA_NAME_NPC011_LC06;3221225472
CHARA_NAME_NPC011_LC07;3221225472
CHARA_NAME_NPC011_LC08;3221225472
CHARA_NAME_NPC011_LC09;3221225472
CHARA_NAME_NPC012;Mujer de Saronia 2
CHARA_NAME_NPC012_LC01;3221225472
CHARA_NAME_NPC012_LC02;3221225472
CHARA_NAME_NPC012_LC03;3221225472
CHARA_NAME_NPC012_LC04;3221225472
CHARA_NAME_NPC012_LC05;3221225472
CHARA_NAME_NPC012_LC06;3221225472
CHARA_NAME_NPC012_LC07;3221225472
CHARA_NAME_NPC012_LC08;3221225472
CHARA_NAME_NPC012_LC09;3221225472
CHARA_NAME_NPC013;Mujer de Saronia 2
CHARA_NAME_NPC013_LC01;3221225472
CHARA_NAME_NPC013_LC02;3221225472
CHARA_NAME_NPC013_LC03;3221225472
CHARA_NAME_NPC013_LC04;3221225472
CHARA_NAME_NPC013_LC05;3221225472
CHARA_NAME_NPC013_LC06;3221225472
CHARA_NAME_NPC013_LC07;3221225472
CHARA_NAME_NPC013_LC08;3221225472
CHARA_NAME_NPC013_LC09;3221225472
CHARA_NAME_NPC015;Barón de Saronia
CHARA_NAME_NPC015_LC01;3221225472
CHARA_NAME_NPC015_LC02;3221225472
CHARA_NAME_NPC015_LC03;3221225472
CHARA_NAME_NPC015_LC04;3221225472
CHARA_NAME_NPC015_LC05;3221225472
CHARA_NAME_NPC015_LC06;3221225472
CHARA_NAME_NPC015_LC07;3221225472
CHARA_NAME_NPC015_LC08;3221225472
CHARA_NAME_NPC015_LC09;3221225472
CHARA_NAME_NPC020;Fanático
CHARA_NAME_NPC020_LC01;3221225472
CHARA_NAME_NPC020_LC02;3221225472
CHARA_NAME_NPC020_LC03;3221225472
CHARA_NAME_NPC020_LC04;3221225472
CHARA_NAME_NPC020_LC05;3221225472
CHARA_NAME_NPC020_LC06;3221225472
CHARA_NAME_NPC020_LC07;3221225472
CHARA_NAME_NPC020_LC08;3221225472
CHARA_NAME_NPC020_LC09;3221225472
CHARA_NAME_NPC021;Fanática
CHARA_NAME_NPC021_LC01;3221225472
CHARA_NAME_NPC021_LC02;3221225472
CHARA_NAME_NPC021_LC03;3221225472
CHARA_NAME_NPC021_LC04;3221225472
CHARA_NAME_NPC021_LC05;3221225472
CHARA_NAME_NPC021_LC06;3221225472
CHARA_NAME_NPC021_LC07;3221225472
CHARA_NAME_NPC021_LC08;3221225472
CHARA_NAME_NPC021_LC09;3221225472
CHARA_NAME_NPC022;Nómada
CHARA_NAME_NPC022_LC01;3221225472
CHARA_NAME_NPC022_LC02;3221225472
CHARA_NAME_NPC022_LC03;3221225472
CHARA_NAME_NPC022_LC04;3221225472
CHARA_NAME_NPC022_LC05;3221225472
CHARA_NAME_NPC022_LC06;3221225472
CHARA_NAME_NPC022_LC07;3221225472
CHARA_NAME_NPC022_LC08;3221225472
CHARA_NAME_NPC022_LC09;3221225472
CHARA_NAME_NPC037;Hombre vampirizado
CHARA_NAME_NPC037_LC01;3221225472
CHARA_NAME_NPC037_LC02;3221225472
CHARA_NAME_NPC037_LC03;3221225472
CHARA_NAME_NPC037_LC04;3221225472
CHARA_NAME_NPC037_LC05;3221225472
CHARA_NAME_NPC037_LC06;3221225472
CHARA_NAME_NPC037_LC07;3221225472
CHARA_NAME_NPC037_LC08;3221225472
CHARA_NAME_NPC037_LC09;3221225472
CHARA_NAME_NPC038;Mujer vampirizada
CHARA_NAME_NPC038_LC01;3221225472
CHARA_NAME_NPC038_LC02;3221225472
CHARA_NAME_NPC038_LC03;3221225472
CHARA_NAME_NPC038_LC04;3221225472
CHARA_NAME_NPC038_LC05;3221225472
CHARA_NAME_NPC038_LC06;3221225472
CHARA_NAME_NPC038_LC07;3221225472
CHARA_NAME_NPC038_LC08;3221225472
CHARA_NAME_NPC038_LC09;3221225472
CHARA_NAME_NPC041;Maga blanca
CHARA_NAME_NPC041_LC01;3221225472
CHARA_NAME_NPC041_LC02;3221225472
CHARA_NAME_NPC041_LC03;3221225472
CHARA_NAME_NPC041_LC04;3221225472
CHARA_NAME_NPC041_LC05;3221225472
CHARA_NAME_NPC041_LC06;3221225472
CHARA_NAME_NPC041_LC07;3221225472
CHARA_NAME_NPC041_LC08;3221225472
CHARA_NAME_NPC041_LC09;3221225472
CHARA_NAME_NPC042;Mago negro
CHARA_NAME_NPC042_LC01;3221225472
CHARA_NAME_NPC042_LC02;3221225472
CHARA_NAME_NPC042_LC03;3221225472
CHARA_NAME_NPC042_LC04;3221225472
CHARA_NAME_NPC042_LC05;3221225472
CHARA_NAME_NPC042_LC06;3221225472
CHARA_NAME_NPC042_LC07;3221225472
CHARA_NAME_NPC042_LC08;3221225472
CHARA_NAME_NPC042_LC09;3221225472
CHARA_NAME_NPC044;Lugareño (color 1)
CHARA_NAME_NPC044_LC01;3221225472
CHARA_NAME_NPC044_LC02;3221225472
CHARA_NAME_NPC044_LC03;3221225472
CHARA_NAME_NPC044_LC04;3221225472
CHARA_NAME_NPC044_LC05;3221225472
CHARA_NAME_NPC044_LC06;3221225472
CHARA_NAME_NPC044_LC07;3221225472
CHARA_NAME_NPC044_LC08;3221225472
CHARA_NAME_NPC044_LC09;3221225472
CHARA_NAME_NPC045;Lugareño (color 2)
CHARA_NAME_NPC045_LC01;3221225472
CHARA_NAME_NPC045_LC02;3221225472
CHARA_NAME_NPC045_LC03;3221225472
CHARA_NAME_NPC045_LC04;3221225472
CHARA_NAME_NPC045_LC05;3221225472
CHARA_NAME_NPC045_LC06;3221225472
CHARA_NAME_NPC045_LC07;3221225472
CHARA_NAME_NPC045_LC08;3221225472
CHARA_NAME_NPC045_LC09;3221225472
CHARA_NAME_NPC046;Joven lugareño (color 3)
CHARA_NAME_NPC046_LC01;3221225472
CHARA_NAME_NPC046_LC02;3221225472
CHARA_NAME_NPC046_LC03;3221225472
CHARA_NAME_NPC046_LC04;3221225472
CHARA_NAME_NPC046_LC05;3221225472
CHARA_NAME_NPC046_LC06;3221225472
CHARA_NAME_NPC046_LC07;3221225472
CHARA_NAME_NPC046_LC08;3221225472
CHARA_NAME_NPC046_LC09;3221225472
CHARA_NAME_NPC043;Lugareña con urna
CHARA_NAME_NPC043_LC01;3221225472
CHARA_NAME_NPC043_LC02;3221225472
CHARA_NAME_NPC043_LC03;3221225472
CHARA_NAME_NPC043_LC04;3221225472
CHARA_NAME_NPC043_LC05;3221225472
CHARA_NAME_NPC043_LC06;3221225472
CHARA_NAME_NPC043_LC07;3221225472
CHARA_NAME_NPC043_LC08;3221225472
CHARA_NAME_NPC043_LC09;3221225472
CHARA_NAME_NPC048;Joven lugareña (color 5)
CHARA_NAME_NPC048_LC01;3221225472
CHARA_NAME_NPC048_LC02;3221225472
CHARA_NAME_NPC048_LC03;3221225472
CHARA_NAME_NPC048_LC04;3221225472
CHARA_NAME_NPC048_LC05;3221225472
CHARA_NAME_NPC048_LC06;3221225472
CHARA_NAME_NPC048_LC07;3221225472
CHARA_NAME_NPC048_LC08;3221225472
CHARA_NAME_NPC048_LC09;3221225472
CHARA_NAME_NPC049;Lugareña (especial)
CHARA_NAME_NPC049_LC01;3221225472
CHARA_NAME_NPC049_LC02;3221225472
CHARA_NAME_NPC049_LC03;3221225472
CHARA_NAME_NPC049_LC04;3221225472
CHARA_NAME_NPC049_LC05;3221225472
CHARA_NAME_NPC049_LC06;3221225472
CHARA_NAME_NPC049_LC07;3221225472
CHARA_NAME_NPC049_LC08;3221225472
CHARA_NAME_NPC049_LC09;3221225472
CHARA_NAME_NPC050;Soldado de Grymoire (color 1)
CHARA_NAME_NPC050_LC01;3221225472
CHARA_NAME_NPC050_LC02;3221225472
CHARA_NAME_NPC050_LC03;3221225472
CHARA_NAME_NPC050_LC04;3221225472
CHARA_NAME_NPC050_LC05;3221225472
CHARA_NAME_NPC050_LC06;3221225472
CHARA_NAME_NPC050_LC07;3221225472
CHARA_NAME_NPC050_LC08;3221225472
CHARA_NAME_NPC050_LC09;3221225472
CHARA_NAME_NPC051;Soldado de Grymoire (color 2)
CHARA_NAME_NPC051_LC01;3221225472
CHARA_NAME_NPC051_LC02;3221225472
CHARA_NAME_NPC051_LC03;3221225472
CHARA_NAME_NPC051_LC04;3221225472
CHARA_NAME_NPC051_LC05;3221225472
CHARA_NAME_NPC051_LC06;3221225472
CHARA_NAME_NPC051_LC07;3221225472
CHARA_NAME_NPC051_LC08;3221225472
CHARA_NAME_NPC051_LC09;3221225472
CHARA_NAME_NPC052;Soldado de Grymoire (color 3)
CHARA_NAME_NPC052_LC01;3221225472
CHARA_NAME_NPC052_LC02;3221225472
CHARA_NAME_NPC052_LC03;3221225472
CHARA_NAME_NPC052_LC04;3221225472
CHARA_NAME_NPC052_LC05;3221225472
CHARA_NAME_NPC052_LC06;3221225472
CHARA_NAME_NPC052_LC07;3221225472
CHARA_NAME_NPC052_LC08;3221225472
CHARA_NAME_NPC052_LC09;3221225472
CHARA_NAME_NPC053;3221225472
CHARA_NAME_NPC053_LC01;3221225472
CHARA_NAME_NPC053_LC02;3221225472
CHARA_NAME_NPC053_LC03;3221225472
CHARA_NAME_NPC053_LC04;3221225472
CHARA_NAME_NPC053_LC05;3221225472
CHARA_NAME_NPC053_LC06;3221225472
CHARA_NAME_NPC053_LC07;3221225472
CHARA_NAME_NPC053_LC08;3221225472
CHARA_NAME_NPC053_LC09;3221225472
CHARA_NAME_NPC054;Hombre harapiento
CHARA_NAME_NPC054_LC01;3221225472
CHARA_NAME_NPC054_LC02;3221225472
CHARA_NAME_NPC054_LC03;3221225472
CHARA_NAME_NPC054_LC04;3221225472
CHARA_NAME_NPC054_LC05;3221225472
CHARA_NAME_NPC054_LC06;3221225472
CHARA_NAME_NPC054_LC07;3221225472
CHARA_NAME_NPC054_LC08;3221225472
CHARA_NAME_NPC054_LC09;3221225472
CHARA_NAME_STAR001_Z;Capitán de la guardia
CHARA_NAME_STAR001_Z_LC01;3221225472
CHARA_NAME_STAR001_Z_LC02;3221225472
CHARA_NAME_STAR001_Z_LC03;3221225472
CHARA_NAME_STAR001_Z_LC04;3221225472
CHARA_NAME_STAR001_Z_LC05;3221225472
CHARA_NAME_STAR001_Z_LC06;3221225472
CHARA_NAME_STAR001_Z_LC07;3221225472
CHARA_NAME_STAR001_Z_LC08;3221225472
CHARA_NAME_STAR001_Z_LC09;3221225472
CHARA_NAME_STAR001_J;Guerrero de la Luz
CHARA_NAME_STAR001_J_LC01;3221225472
CHARA_NAME_STAR001_J_LC02;del Guerrero de la Luz
CHARA_NAME_STAR001_J_LC03;3221225472
CHARA_NAME_STAR001_J_LC04;3221225472
CHARA_NAME_STAR001_J_LC05;3221225472
CHARA_NAME_STAR001_J_LC06;3221225472
CHARA_NAME_STAR001_J_LC07;3221225472
CHARA_NAME_STAR001_J_LC08;3221225472
CHARA_NAME_STAR001_J_LC09;3221225472
CHARA_NAME_MONSTER001_01;Tama
CHARA_NAME_MONSTER001_01_LC01;Tama
CHARA_NAME_MONSTER001_01_LC02;de<SPACE>
CHARA_NAME_MONSTER001_01_LC03;3221225472
CHARA_NAME_MONSTER001_01_LC04;3221225472
CHARA_NAME_MONSTER001_01_LC05;a<SPACE>
CHARA_NAME_MONSTER001_01_LC06;3221225472
CHARA_NAME_MONSTER001_01_LC07;3221225472
CHARA_NAME_MONSTER001_01_LC08;3221225472
CHARA_NAME_MONSTER001_01_LC09;3221225472
CHARA_NAME_MONSTER001_02;Nuevecolas
CHARA_NAME_MONSTER001_02_LC01;nuevecolas
CHARA_NAME_MONSTER001_02_LC02;del<SPACE>
CHARA_NAME_MONSTER001_02_LC03;el<SPACE>
CHARA_NAME_MONSTER001_02_LC04;un<SPACE>
CHARA_NAME_MONSTER001_02_LC05;al<SPACE>
CHARA_NAME_MONSTER001_02_LC06;3221225472
CHARA_NAME_MONSTER001_02_LC07;3221225472
CHARA_NAME_MONSTER001_02_LC08;3221225472
CHARA_NAME_MONSTER001_02_LC09;3221225472
CHARA_NAME_MONSTER001_03;Yurugu
CHARA_NAME_MONSTER001_03_LC01;yurugu
CHARA_NAME_MONSTER001_03_LC02;del<SPACE>
CHARA_NAME_MONSTER001_03_LC03;el<SPACE>
CHARA_NAME_MONSTER001_03_LC04;un<SPACE>
CHARA_NAME_MONSTER001_03_LC05;al<SPACE>
CHARA_NAME_MONSTER001_03_LC06;3221225472
CHARA_NAME_MONSTER001_03_LC07;3221225472
CHARA_NAME_MONSTER001_03_LC08;3221225472
CHARA_NAME_MONSTER001_03_LC09;3221225472
CHARA_NAME_MONSTER001_12;Tamamohime
CHARA_NAME_MONSTER001_12_LC01;Tamamohime
CHARA_NAME_MONSTER001_12_LC02;de<SPACE>
CHARA_NAME_MONSTER001_12_LC03;3221225472
CHARA_NAME_MONSTER001_12_LC04;3221225472
CHARA_NAME_MONSTER001_12_LC05;a<SPACE>
CHARA_NAME_MONSTER001_12_LC06;3221225472
CHARA_NAME_MONSTER001_12_LC07;3221225472
CHARA_NAME_MONSTER001_12_LC08;3221225472
CHARA_NAME_MONSTER001_12_LC09;3221225472
CHARA_NAME_MONSTER002_01;Ifritito
CHARA_NAME_MONSTER002_01_LC01;ifritito
CHARA_NAME_MONSTER002_01_LC02;del<SPACE>
CHARA_NAME_MONSTER002_01_LC03;el<SPACE>
CHARA_NAME_MONSTER002_01_LC04;un<SPACE>
CHARA_NAME_MONSTER002_01_LC05;al<SPACE>
CHARA_NAME_MONSTER002_01_LC06;3221225472
CHARA_NAME_MONSTER002_01_LC07;3221225472
CHARA_NAME_MONSTER002_01_LC08;3221225472
CHARA_NAME_MONSTER002_01_LC09;3221225472
CHARA_NAME_MONSTER002_02;Frito
CHARA_NAME_MONSTER002_02_LC01;frito
CHARA_NAME_MONSTER002_02_LC02;del<SPACE>
CHARA_NAME_MONSTER002_02_LC03;el<SPACE>
CHARA_NAME_MONSTER002_02_LC04;un<SPACE>
CHARA_NAME_MONSTER002_02_LC05;al<SPACE>
CHARA_NAME_MONSTER002_02_LC06;3221225472
CHARA_NAME_MONSTER002_02_LC07;3221225472
CHARA_NAME_MONSTER002_02_LC08;3221225472
CHARA_NAME_MONSTER002_02_LC09;3221225472
CHARA_NAME_MONSTER002_03;Ifrit
CHARA_NAME_MONSTER002_03_LC01;Ifrit
CHARA_NAME_MONSTER002_03_LC02;de<SPACE>
CHARA_NAME_MONSTER002_03_LC03;3221225472
CHARA_NAME_MONSTER002_03_LC04;3221225472
CHARA_NAME_MONSTER002_03_LC05;a<SPACE>
CHARA_NAME_MONSTER002_03_LC06;3221225472
CHARA_NAME_MONSTER002_03_LC07;3221225472
CHARA_NAME_MONSTER002_03_LC08;3221225472
CHARA_NAME_MONSTER002_03_LC09;3221225472
CHARA_NAME_MONSTER002_05;Ifrita
CHARA_NAME_MONSTER002_05_LC01;Ifrita
CHARA_NAME_MONSTER002_05_LC02;de<SPACE>
CHARA_NAME_MONSTER002_05_LC03;3221225472
CHARA_NAME_MONSTER002_05_LC04;3221225472
CHARA_NAME_MONSTER002_05_LC05;a<SPACE>
CHARA_NAME_MONSTER002_05_LC06;3221225472
CHARA_NAME_MONSTER002_05_LC07;3221225472
CHARA_NAME_MONSTER002_05_LC08;3221225472
CHARA_NAME_MONSTER002_05_LC09;3221225472
CHARA_NAME_MONSTER002_11;Igni
CHARA_NAME_MONSTER002_11_LC01;igni
CHARA_NAME_MONSTER002_11_LC02;del<SPACE>
CHARA_NAME_MONSTER002_11_LC03;el<SPACE>
CHARA_NAME_MONSTER002_11_LC04;un<SPACE>
CHARA_NAME_MONSTER002_11_LC05;al<SPACE>
CHARA_NAME_MONSTER002_11_LC06;3221225472
CHARA_NAME_MONSTER002_11_LC07;3221225472
CHARA_NAME_MONSTER002_11_LC08;3221225472
CHARA_NAME_MONSTER002_11_LC09;3221225472
CHARA_NAME_MONSTER002_12;Ignifri
CHARA_NAME_MONSTER002_12_LC01;ignifri
CHARA_NAME_MONSTER002_12_LC02;del<SPACE>
CHARA_NAME_MONSTER002_12_LC03;el<SPACE>
CHARA_NAME_MONSTER002_12_LC04;un<SPACE>
CHARA_NAME_MONSTER002_12_LC05;al<SPACE>
CHARA_NAME_MONSTER002_12_LC06;3221225472
CHARA_NAME_MONSTER002_12_LC07;3221225472
CHARA_NAME_MONSTER002_12_LC08;3221225472
CHARA_NAME_MONSTER002_12_LC09;3221225472
CHARA_NAME_MONSTER002_13;Vulcafrit
CHARA_NAME_MONSTER002_13_LC01;vulcafrit
CHARA_NAME_MONSTER002_13_LC02;del<SPACE>
CHARA_NAME_MONSTER002_13_LC03;el<SPACE>
CHARA_NAME_MONSTER002_13_LC04;un<SPACE>
CHARA_NAME_MONSTER002_13_LC05;al<SPACE>
CHARA_NAME_MONSTER002_13_LC06;3221225472
CHARA_NAME_MONSTER002_13_LC07;3221225472
CHARA_NAME_MONSTER002_13_LC08;3221225472
CHARA_NAME_MONSTER002_13_LC09;3221225472
CHARA_NAME_MONSTER003_01;Nievita
CHARA_NAME_MONSTER003_01_LC01;nievita
CHARA_NAME_MONSTER003_01_LC02;de la<SPACE>
CHARA_NAME_MONSTER003_01_LC03;la<SPACE>
CHARA_NAME_MONSTER003_01_LC04;una<SPACE>
CHARA_NAME_MONSTER003_01_LC05;a la<SPACE>
CHARA_NAME_MONSTER003_01_LC06;3221225472
CHARA_NAME_MONSTER003_01_LC07;3221225472
CHARA_NAME_MONSTER003_01_LC08;3221225472
CHARA_NAME_MONSTER003_01_LC09;3221225472
CHARA_NAME_MONSTER003_02;Gélida
CHARA_NAME_MONSTER003_02_LC01;gélida
CHARA_NAME_MONSTER003_02_LC02;de la<SPACE>
CHARA_NAME_MONSTER003_02_LC03;la<SPACE>
CHARA_NAME_MONSTER003_02_LC04;una<SPACE>
CHARA_NAME_MONSTER003_02_LC05;a la<SPACE>
CHARA_NAME_MONSTER003_02_LC06;3221225472
CHARA_NAME_MONSTER003_02_LC07;3221225472
CHARA_NAME_MONSTER003_02_LC08;3221225472
CHARA_NAME_MONSTER003_02_LC09;3221225472
CHARA_NAME_MONSTER003_03;Shiva
CHARA_NAME_MONSTER003_03_LC01;Shiva
CHARA_NAME_MONSTER003_03_LC02;de<SPACE>
CHARA_NAME_MONSTER003_03_LC03;3221225472
CHARA_NAME_MONSTER003_03_LC04;3221225472
CHARA_NAME_MONSTER003_03_LC05;a<SPACE>
CHARA_NAME_MONSTER003_03_LC06;3221225472
CHARA_NAME_MONSTER003_03_LC07;3221225472
CHARA_NAME_MONSTER003_03_LC08;3221225472
CHARA_NAME_MONSTER003_03_LC09;3221225472
CHARA_NAME_MONSTER003_05;Ultrashiva
CHARA_NAME_MONSTER003_05_LC01;Ultrashiva
CHARA_NAME_MONSTER003_05_LC02;de<SPACE>
CHARA_NAME_MONSTER003_05_LC03;3221225472
CHARA_NAME_MONSTER003_05_LC04;3221225472
CHARA_NAME_MONSTER003_05_LC05;a<SPACE>
CHARA_NAME_MONSTER003_05_LC06;3221225472
CHARA_NAME_MONSTER003_05_LC07;3221225472
CHARA_NAME_MONSTER003_05_LC08;3221225472
CHARA_NAME_MONSTER003_05_LC09;3221225472
CHARA_NAME_MONSTER003_11;Friva
CHARA_NAME_MONSTER003_11_LC01;friva
CHARA_NAME_MONSTER003_11_LC02;de la<SPACE>
CHARA_NAME_MONSTER003_11_LC03;la<SPACE>
CHARA_NAME_MONSTER003_11_LC04;una<SPACE>
CHARA_NAME_MONSTER003_11_LC05;a la<SPACE>
CHARA_NAME_MONSTER003_11_LC06;3221225472
CHARA_NAME_MONSTER003_11_LC07;3221225472
CHARA_NAME_MONSTER003_11_LC08;3221225472
CHARA_NAME_MONSTER003_11_LC09;3221225472
CHARA_NAME_MONSTER003_12;Shivártica
CHARA_NAME_MONSTER003_12_LC01;shivártica
CHARA_NAME_MONSTER003_12_LC02;de la<SPACE>
CHARA_NAME_MONSTER003_12_LC03;la<SPACE>
CHARA_NAME_MONSTER003_12_LC04;una<SPACE>
CHARA_NAME_MONSTER003_12_LC05;a la<SPACE>
CHARA_NAME_MONSTER003_12_LC06;3221225472
CHARA_NAME_MONSTER003_12_LC07;3221225472
CHARA_NAME_MONSTER003_12_LC08;3221225472
CHARA_NAME_MONSTER003_12_LC09;3221225472
CHARA_NAME_MONSTER003_13;Shivallera
CHARA_NAME_MONSTER003_13_LC01;shivallera
CHARA_NAME_MONSTER003_13_LC02;de la<SPACE>
CHARA_NAME_MONSTER003_13_LC03;la<SPACE>
CHARA_NAME_MONSTER003_13_LC04;una<SPACE>
CHARA_NAME_MONSTER003_13_LC05;a la<SPACE>
CHARA_NAME_MONSTER003_13_LC06;3221225472
CHARA_NAME_MONSTER003_13_LC07;3221225472
CHARA_NAME_MONSTER003_13_LC08;3221225472
CHARA_NAME_MONSTER003_13_LC09;3221225472
CHARA_NAME_MONSTER004_01;Chispa
CHARA_NAME_MONSTER004_01_LC01;chispa
CHARA_NAME_MONSTER004_01_LC02;del<SPACE>
CHARA_NAME_MONSTER004_01_LC03;el<SPACE>
CHARA_NAME_MONSTER004_01_LC04;un<SPACE>
CHARA_NAME_MONSTER004_01_LC05;al<SPACE>
CHARA_NAME_MONSTER004_01_LC06;3221225472
CHARA_NAME_MONSTER004_01_LC07;3221225472
CHARA_NAME_MONSTER004_01_LC08;3221225472
CHARA_NAME_MONSTER004_01_LC09;3221225472
CHARA_NAME_MONSTER004_02;Electrín
CHARA_NAME_MONSTER004_02_LC01;electrín
CHARA_NAME_MONSTER004_02_LC02;del<SPACE>
CHARA_NAME_MONSTER004_02_LC03;el<SPACE>
CHARA_NAME_MONSTER004_02_LC04;un<SPACE>
CHARA_NAME_MONSTER004_02_LC05;al<SPACE>
CHARA_NAME_MONSTER004_02_LC06;3221225472
CHARA_NAME_MONSTER004_02_LC07;3221225472
CHARA_NAME_MONSTER004_02_LC08;3221225472
CHARA_NAME_MONSTER004_02_LC09;3221225472
CHARA_NAME_MONSTER004_03;Lamú
CHARA_NAME_MONSTER004_03_LC01;Lamú
CHARA_NAME_MONSTER004_03_LC02;de<SPACE>
CHARA_NAME_MONSTER004_03_LC03;3221225472
CHARA_NAME_MONSTER004_03_LC04;3221225472
CHARA_NAME_MONSTER004_03_LC05;a<SPACE>
CHARA_NAME_MONSTER004_03_LC06;3221225472
CHARA_NAME_MONSTER004_03_LC07;3221225472
CHARA_NAME_MONSTER004_03_LC08;3221225472
CHARA_NAME_MONSTER004_03_LC09;3221225472
CHARA_NAME_MONSTER004_05;Lamuy
CHARA_NAME_MONSTER004_05_LC01;Lamuy
CHARA_NAME_MONSTER004_05_LC02;de<SPACE>
CHARA_NAME_MONSTER004_05_LC03;3221225472
CHARA_NAME_MONSTER004_05_LC04;3221225472
CHARA_NAME_MONSTER004_05_LC05;a<SPACE>
CHARA_NAME_MONSTER004_05_LC06;3221225472
CHARA_NAME_MONSTER004_05_LC07;3221225472
CHARA_NAME_MONSTER004_05_LC08;3221225472
CHARA_NAME_MONSTER004_05_LC09;3221225472
CHARA_NAME_MONSTER004_11;Voltín
CHARA_NAME_MONSTER004_11_LC01;voltín
CHARA_NAME_MONSTER004_11_LC02;del<SPACE>
CHARA_NAME_MONSTER004_11_LC03;el<SPACE>
CHARA_NAME_MONSTER004_11_LC04;un<SPACE>
CHARA_NAME_MONSTER004_11_LC05;al<SPACE>
CHARA_NAME_MONSTER004_11_LC06;3221225472
CHARA_NAME_MONSTER004_11_LC07;3221225472
CHARA_NAME_MONSTER004_11_LC08;3221225472
CHARA_NAME_MONSTER004_11_LC09;3221225472
CHARA_NAME_MONSTER004_12;Voltio
CHARA_NAME_MONSTER004_12_LC01;voltio
CHARA_NAME_MONSTER004_12_LC02;del<SPACE>
CHARA_NAME_MONSTER004_12_LC03;el<SPACE>
CHARA_NAME_MONSTER004_12_LC04;un<SPACE>
CHARA_NAME_MONSTER004_12_LC05;al<SPACE>
CHARA_NAME_MONSTER004_12_LC06;3221225472
CHARA_NAME_MONSTER004_12_LC07;3221225472
CHARA_NAME_MONSTER004_12_LC08;3221225472
CHARA_NAME_MONSTER004_12_LC09;3221225472
CHARA_NAME_MONSTER004_13;Raymú
CHARA_NAME_MONSTER004_13_LC01;raymú
CHARA_NAME_MONSTER004_13_LC02;del<SPACE>
CHARA_NAME_MONSTER004_13_LC03;el<SPACE>
CHARA_NAME_MONSTER004_13_LC04;un<SPACE>
CHARA_NAME_MONSTER004_13_LC05;al<SPACE>
CHARA_NAME_MONSTER004_13_LC06;3221225472
CHARA_NAME_MONSTER004_13_LC07;3221225472
CHARA_NAME_MONSTER004_13_LC08;3221225472
CHARA_NAME_MONSTER004_13_LC09;3221225472
CHARA_NAME_MONSTER005_01;Duende
CHARA_NAME_MONSTER005_01_LC01;duende
CHARA_NAME_MONSTER005_01_LC02;del<SPACE>
CHARA_NAME_MONSTER005_01_LC03;el<SPACE>
CHARA_NAME_MONSTER005_01_LC04;un<SPACE>
CHARA_NAME_MONSTER005_01_LC05;al<SPACE>
CHARA_NAME_MONSTER005_01_LC06;3221225472
CHARA_NAME_MONSTER005_01_LC07;3221225472
CHARA_NAME_MONSTER005_01_LC08;3221225472
CHARA_NAME_MONSTER005_01_LC09;3221225472
CHARA_NAME_MONSTER005_02;Duende defensor
CHARA_NAME_MONSTER005_02_LC01;duende defensor
CHARA_NAME_MONSTER005_02_LC02;del<SPACE>
CHARA_NAME_MONSTER005_02_LC03;el<SPACE>
CHARA_NAME_MONSTER005_02_LC04;un<SPACE>
CHARA_NAME_MONSTER005_02_LC05;al<SPACE>
CHARA_NAME_MONSTER005_02_LC06;3221225472
CHARA_NAME_MONSTER005_02_LC07;3221225472
CHARA_NAME_MONSTER005_02_LC08;3221225472
CHARA_NAME_MONSTER005_02_LC09;3221225472
CHARA_NAME_MONSTER005_03;Duende gigante
CHARA_NAME_MONSTER005_03_LC01;duende gigante
CHARA_NAME_MONSTER005_03_LC02;del<SPACE>
CHARA_NAME_MONSTER005_03_LC03;el<SPACE>
CHARA_NAME_MONSTER005_03_LC04;un<SPACE>
CHARA_NAME_MONSTER005_03_LC05;al<SPACE>
CHARA_NAME_MONSTER005_03_LC06;3221225472
CHARA_NAME_MONSTER005_03_LC07;3221225472
CHARA_NAME_MONSTER005_03_LC08;3221225472
CHARA_NAME_MONSTER005_03_LC09;3221225472
CHARA_NAME_MONSTER005_04;Princesa duende
CHARA_NAME_MONSTER005_04_LC01;princesa duende
CHARA_NAME_MONSTER005_04_LC02;de la<SPACE>
CHARA_NAME_MONSTER005_04_LC03;la<SPACE>
CHARA_NAME_MONSTER005_04_LC04;una<SPACE>
